RR_l_0,RR_l_0/RR_l_1,RR_l_1,RR_l_1/RR_l_2,RR_l_2,RR_l_2/RR_l_3,RR_l_3,RR_l_3/RR_l_4,RR_r_0,RR_r_0/RR_r_1,RR_r_1,RR_r_1/RR_r_2,RR_r_2,RR_r_2/RR_r_3,RR_r_3,RR_r_3/RR_r_4,seq_size,signal_mean,signal_std,wl_side,wr_side,P_val,Q_val,R_val,S_val,T_val,P_pos,Q_pos,R_pos,S_pos,T_pos,label
114.0,0.7037037037037037,162.0,2.0,81.0,1.0,81.0,0.45,150.0,1.2605042016806722,119.0,0.967479674796748,123.0,1.5185185185185186,81.0,0.5225806451612903,160.0,-0.2345711239757756,0.5938021531299319,55.0,105.0,0.6196852507342933,0.1135028607066346,0.6894152755602976,-0.1878069074351987,0.4781607391164206,0.58,0.475,0.615,0.77,0.655,2.0
117.0,1.376470588235294,85.0,0.5629139072847682,151.0,1.26890756302521,119.0,1.0258620689655171,151.0,1.26890756302521,119.0,0.9834710743801652,121.0,1.4938271604938271,81.0,0.5364238410596026,161.0,-0.0659306607512943,0.6647499221830553,56.0,105.0,0.6763469374228845,0.379632295441533,0.9795287609686044,-0.0418484966884596,0.674417324443589,0.545,0.47,0.615,0.78,0.665,2.0
195.0,1.2341772151898731,158.0,1.9506172839506173,81.0,0.54,150.0,1.851851851851852,152.0,1.4476190476190476,105.0,0.7954545454545454,132.0,1.1092436974789917,119.0,1.4875,161.0,-0.0050163868779915,0.625760696714258,55.0,106.0,0.7150864229181739,-2.0171817927082185,0.97731713619023,0.0290846963785843,0.6058915329682699,0.55,0.35,0.61,0.785,0.67,2.0
135.0,1.0887096774193548,124.0,0.984126984126984,126.0,1.0413223140495869,121.0,0.8120805369127517,170.0,1.4912280701754386,114.0,0.7916666666666666,144.0,0.9,160.0,0.9937888198757764,186.0,-0.3304063355020739,0.4545619677141017,68.0,118.0,-0.1537243532448989,-0.2738920869955544,1.2151231914258551,0.2150859746224403,0.2940372739823491,0.295,0.27,0.365,0.425,0.43,2.0
117.0,0.9669421487603306,121.0,1.09009009009009,111.0,1.5416666666666667,72.0,0.4137931034482758,134.0,1.1260504201680672,119.0,1.0,119.0,1.101851851851852,108.0,1.4594594594594594,166.0,-0.2377775719108965,0.4092547495997913,73.0,93.0,0.5511238795064995,-0.2545417161017461,1.2182443921075663,-1.4977679686269,-0.1375178913580705,0.36,0.26,0.4,0.445,0.685,2.0
107.0,0.5119617224880383,209.0,1.9174311926605505,109.0,0.5618556701030928,194.0,1.3197278911564625,189.0,1.7181818181818183,110.0,0.6432748538011696,171.0,1.6442307692307692,104.0,0.6153846153846154,212.0,-0.0674277189989391,0.4500582458275844,80.0,132.0,0.600153968651989,0.5938862588765038,0.7317973761849814,0.6636193336841593,0.6636193336841593,0.585,0.605,0.62,0.635,0.635,2.0
82.0,0.5394736842105263,152.0,1.4074074074074074,108.0,0.864,125.0,1.0869565217391304,144.0,1.309090909090909,110.0,0.9482758620689656,116.0,1.008695652173913,115.0,1.0,156.0,-0.0694639805183724,0.606855562394159,56.0,100.0,0.0344217902820881,0.03752540703913,1.0436640594884128,-2.117828982385693,0.4644215757014639,0.225,0.245,0.315,0.37,0.535,2.0
112.0,1.4,80.0,0.5228758169934641,153.0,1.3304347826086955,115.0,0.9745762711864406,157.0,1.319327731092437,119.0,1.0347826086956522,115.0,1.4556962025316456,79.0,0.512987012987013,167.0,-0.3202813447176836,0.6338909370600863,58.0,109.0,0.6586429809044462,0.655420775560472,0.6915157590364267,-0.0847817154557278,0.5184960075539295,0.595,0.615,0.635,0.735,0.665,2.0
149.0,1.2627118644067796,118.0,1.0442477876106195,113.0,1.0089285714285714,112.0,0.9824561403508772,148.0,1.494949494949495,99.0,0.7443609022556391,133.0,1.1176470588235294,119.0,1.0347826086956522,160.0,-0.278555282386196,0.6436179671466701,57.0,103.0,0.6989890805860544,-2.3368886396925426,0.7721059460982408,-0.2205775183837144,0.5018729771834257,0.595,0.37,0.63,0.79,0.665,2.0
220.0,1.981981981981982,111.0,1.009090909090909,110.0,1.0091743119266054,109.0,0.981981981981982,129.0,0.5944700460829493,217.0,1.9727272727272729,110.0,1.0,110.0,0.9649122807017544,156.0,-0.0976563664068108,1.0269842307492425,66.0,90.0,2.0306686138591967,-0.4045064914748471,2.7207844493561315,-1.015805999683561,2.4235361289199946,0.47,0.42,0.495,0.6,0.52,2.0
97.0,0.708029197080292,137.0,1.191304347826087,115.0,1.0176991150442478,113.0,1.2150537634408602,124.0,1.0689655172413792,116.0,1.4146341463414631,82.0,0.5466666666666666,150.0,1.6666666666666667,160.0,-0.1359463892951176,0.4427176018967462,74.0,86.0,0.8839980643092805,0.1651650489876133,1.5191485538873268,-1.314773402890646,0.027418076213634,0.385,0.34,0.42,0.465,0.735,2.0
159.0,1.4324324324324325,111.0,0.888,125.0,1.0593220338983051,118.0,0.9833333333333332,145.0,1.1788617886178863,123.0,1.051282051282051,117.0,1.24468085106383,94.0,1.1058823529411763,163.0,-0.1643128281631014,0.409577363222085,62.0,101.0,-0.0706482931252239,-0.134286381395925,1.4992088399889445,-1.339622266719774,-0.1529037059271389,0.29,0.27,0.38,0.43,0.645,2.0
85.0,0.6115107913669064,139.0,1.1583333333333334,120.0,1.4457831325301205,83.0,0.564625850340136,151.0,1.3017241379310345,116.0,0.9914529914529916,117.0,1.3,90.0,0.6428571428571429,158.0,-0.4571185395433315,0.6036773558724255,53.0,105.0,0.4193842487554569,-2.1067292267168067,0.5401946767742322,-0.3695633081069439,0.1435350212964576,0.62,0.4,0.655,0.83,0.715,2.0
129.0,1.1517857142857142,112.0,0.6746987951807228,166.0,1.5660377358490567,106.0,0.5955056179775281,171.0,1.2573529411764706,136.0,1.0149253731343284,134.0,0.8874172185430463,151.0,0.9556962025316456,191.0,-0.1203050440826584,0.5012490048033821,72.0,119.0,0.6230933386635844,0.5176900043915059,0.6629162689838266,0.646445662408399,0.646445662408399,0.555,0.58,0.615,0.63,0.63,2.0
168.0,0.9882352941176472,170.0,1.0625,160.0,1.08843537414966,147.0,0.9607843137254902,240.0,1.643835616438356,146.0,1.0138888888888888,144.0,0.9113924050632912,158.0,1.0063694267515924,230.0,-0.1378698641903316,0.7174367123009099,62.0,168.0,0.5770674904469966,-0.1760933220062446,1.6335552376611706,-2.2549572061173317,0.5176459962219845,0.245,0.21,0.27,0.33,0.475,2.0
79.0,0.5231788079470199,151.0,1.2583333333333333,120.0,1.0619469026548674,113.0,0.9576271186440678,124.0,1.0689655172413792,116.0,1.045045045045045,111.0,1.2333333333333334,90.0,0.6521739130434783,161.0,-0.1612251185526894,0.4539681934928556,75.0,86.0,0.7311759249156196,-0.1296233184693389,1.413053341635144,-1.340181508938808,0.039728898764683,0.38,0.25,0.425,0.47,0.745,2.0
252.0,1.9534883720930232,129.0,0.5443037974683544,237.0,2.0608695652173914,115.0,0.5,219.0,2.0091743119266057,109.0,0.4541666666666666,240.0,2.0689655172413794,116.0,0.4873949579831932,239.0,-0.1753140789727037,0.5419104522024648,86.0,153.0,1.2463246914484212,-0.3420513605076528,2.3782556786752167,-0.5953618660717038,-0.4089130723443445,0.335,0.295,0.36,0.41,0.615,2.0
158.0,1.7752808988764044,89.0,0.2861736334405145,311.0,1.279835390946502,243.0,1.5677419354838709,185.0,1.3703703703703705,135.0,0.9926470588235294,136.0,1.431578947368421,95.0,0.5828220858895705,248.0,-0.3173543886716539,0.5300734436060209,119.0,129.0,0.0839722074070288,-0.2096134353043558,1.8043250343029915,-1.380004026657654,-0.2922369413994832,0.41,0.38,0.48,0.65,0.85,2.0
174.0,2.2025316455696204,79.0,0.341991341991342,231.0,1.4528301886792452,159.0,1.0743243243243243,131.0,0.803680981595092,163.0,0.844559585492228,193.0,1.3496503496503496,143.0,0.9662162162162162,143.0,-0.2374213539085038,0.2581348626743616,52.0,91.0,0.1481065908278215,-0.1557585601714752,0.2642535774124294,-0.1202404065291783,0.2513088959032051,0.585,0.5,0.63,0.745,0.645,2.0
229.0,1.43125,160.0,1.5533980582524272,103.0,0.4238683127572016,243.0,1.49079754601227,272.0,1.5632183908045978,174.0,1.0175438596491229,171.0,1.089171974522293,157.0,1.0129032258064516,243.0,-0.1686883288875719,0.7287269824773744,53.0,190.0,0.9737399081861472,-2.2157346800018365,1.4003772700271753,-0.1652966681315466,-0.1652966681315466,0.425,0.275,0.47,0.6,0.6,2.0
108.0,0.9391304347826088,115.0,1.116504854368932,103.0,0.927927927927928,111.0,1.0,111.0,0.5634517766497462,197.0,1.5038167938931295,131.0,1.212962962962963,108.0,0.9557522123893806,157.0,-0.2842194474706626,1.0296706812443328,80.0,77.0,1.3066664269504271,2.3486910117658537,2.395173688781419,-1.1085585872492012,-0.4089572938421343,0.44,0.495,0.51,0.57,0.865,2.0
219.0,1.7661290322580645,124.0,0.5344827586206896,232.0,1.6571428571428573,140.0,0.6086956521739131,229.0,1.3391812865497077,171.0,1.0118343195266273,169.0,1.0242424242424242,165.0,0.873015873015873,250.0,-0.051324488041453,0.4705942362000209,90.0,160.0,1.0960072264564396,-0.1683748376677064,2.08804591585018,-0.5912439711983565,-0.2134852264757289,0.33,0.3,0.36,0.45,0.635,2.0
120.0,1.0344827586206895,116.0,1.008695652173913,115.0,0.9829059829059827,117.0,0.975,142.0,1.1833333333333333,120.0,1.4634146341463414,82.0,0.5394736842105263,152.0,1.948717948717949,164.0,-0.4929795158726169,0.4562028881282972,65.0,99.0,0.6041389923829867,-0.4211710767422152,1.3523614354074351,-1.7251777114038744,-0.3759590839208587,0.37,0.3,0.405,0.445,0.68,2.0
131.0,1.0155038759689925,129.0,0.9923076923076924,130.0,0.9701492537313432,134.0,1.0229007633587786,174.0,1.3181818181818181,132.0,1.03125,128.0,0.992248062015504,129.0,1.015748031496063,186.0,-0.1941195752621004,0.327884546492212,65.0,121.0,-0.0541177090984712,-0.1693625081997155,0.9829988179005515,0.7952879754568818,0.7952879754568818,0.275,0.26,0.35,0.38,0.38,2.0
191.0,1.5403225806451613,124.0,1.0333333333333334,120.0,1.518987341772152,79.0,0.4876543209876543,140.0,1.1382113821138211,123.0,1.1714285714285717,105.0,0.8015267175572519,131.0,1.0916666666666666,168.0,-0.1694888346244069,0.4101302805749531,70.0,98.0,0.9628716755200802,-0.0487726726498137,1.396899296084933,-1.3372404801710105,-0.0975034165587001,0.35,0.305,0.375,0.42,0.65,2.0
128.0,1.471264367816092,87.0,0.4943181818181818,176.0,1.3968253968253967,126.0,0.9,169.0,1.2246376811594204,138.0,0.9019607843137256,153.0,1.5612244897959184,98.0,0.6049382716049383,181.0,-0.1956131598113573,0.3762070586262834,63.0,118.0,-0.1003264905294564,-0.2392568886619299,1.2504311172489493,-0.0322948047726274,0.1164529440267644,0.185,0.255,0.35,0.405,0.415,2.0
154.0,1.1578947368421053,133.0,1.0,133.0,1.3571428571428572,98.0,0.5764705882352941,172.0,1.1390728476821192,151.0,1.6777777777777778,90.0,0.5084745762711864,177.0,1.156862745098039,190.0,-0.165990355793586,0.4140147791545306,70.0,120.0,-0.0941595918490912,-0.162225135566663,1.369283516215384,0.17048544846063,0.2853635440315376,0.2,0.28,0.37,0.42,0.43,2.0
171.0,1.5833333333333333,108.0,0.5901639344262295,183.0,1.5913043478260869,115.0,0.625,198.0,1.7837837837837838,111.0,0.6271186440677966,177.0,1.6238532110091743,109.0,0.6374269005847953,224.0,-0.0906731477486842,0.4815932962051167,86.0,138.0,0.5278094745406803,0.2370290535120134,0.6998125914845381,0.6794229681795354,0.1003273947743597,0.555,0.505,0.6,0.61,0.7,2.0
127.0,1.0672268907563025,119.0,0.9296875,128.0,0.7710843373493976,166.0,1.2481203007518795,116.0,1.008695652173913,115.0,0.8646616541353384,133.0,1.0555555555555556,126.0,1.1150442477876106,146.0,-0.1994760988732027,0.142286581098339,65.0,81.0,0.0600664542531562,-0.1191100332476225,0.1396781999782955,-0.1436230747212865,0.0760804020100502,0.655,0.595,0.7,0.79,0.715,2.0
226.0,1.7384615384615385,130.0,0.6103286384976526,213.0,1.7603305785123966,121.0,0.5627906976744186,229.0,1.748091603053435,131.0,0.5927601809954751,221.0,1.9217391304347824,115.0,0.5251141552511416,241.0,-0.2035682854106962,0.4877977894923073,81.0,160.0,1.1452275812303117,-0.3447200974090027,2.074263376804616,-0.5956054264638241,-0.5478788039239945,0.31,0.275,0.335,0.385,0.575,2.0
115.0,1.036036036036036,111.0,1.0,111.0,0.956896551724138,116.0,0.5155555555555555,84.0,0.49411764705882355,170.0,1.5178571428571428,112.0,1.0,112.0,0.9739130434782608,123.0,0.2230853748820056,1.070533564135723,65.0,58.0,1.624986556006004,0.0107266141628151,2.8472562003613264,-1.2495038582013294,2.5749474319129244,0.575,0.525,0.62,0.885,0.66,2.0
277.0,1.6011560693641618,173.0,1.0613496932515338,163.0,1.065359477124183,153.0,0.9161676646706588,252.0,1.605095541401274,157.0,0.923529411764706,170.0,2.073170731707317,82.0,0.7735849056603774,233.0,-0.075240612600167,0.6220983571139128,57.0,176.0,0.9041452108366764,-0.0677357756157213,1.427134312214119,-1.860783351126036,0.3984617374792127,0.23,0.205,0.245,0.31,0.41,2.0
231.0,2.1,110.0,0.5339805825242718,206.0,1.7166666666666666,120.0,0.5194805194805194,210.0,1.7073170731707317,123.0,0.5515695067264574,223.0,1.8898305084745763,118.0,0.4978902953586498,224.0,-0.2015463518674818,0.4640890683388779,77.0,147.0,0.869510900538722,-0.4202076154174881,1.9928785561547304,-0.7227457802650425,-0.5356974490744233,0.32,0.29,0.35,0.42,0.58,2.0
154.0,0.9221556886227544,167.0,0.9226519337016574,181.0,1.0168539325842696,178.0,1.0470588235294118,266.0,1.5375722543352601,173.0,1.005813953488372,172.0,0.9717514124293786,177.0,1.0,270.0,-0.1404208570183449,0.7368455277752267,84.0,186.0,1.203179099957857,-2.326258907375987,1.588811813441967,-0.1582160804020101,-0.1582160804020101,0.5,0.355,0.545,0.68,0.68,2.0
211.0,1.6106870229007633,131.0,0.9097222222222222,144.0,0.676056338028169,213.0,1.5106382978723405,169.0,0.8756476683937824,193.0,1.3402777777777777,144.0,0.9473684210526316,152.0,1.7272727272727273,188.0,-0.1760554180639209,0.4176106748747034,70.0,118.0,0.8452798504763394,-0.1948095166634627,1.2846776889228844,0.177883532770046,0.3031755850522752,0.35,0.25,0.375,0.435,0.445,2.0
119.0,0.5613207547169812,212.0,0.9906542056074766,214.0,0.9727272727272728,220.0,1.0138248847926268,105.0,0.481651376146789,218.0,0.9954337899543378,219.0,1.990909090909091,110.0,1.0,150.0,-0.1428584571759476,1.0277046548966613,77.0,73.0,1.104571077193338,-0.3644046339180894,2.6357677338426324,2.5652753600770124,2.5652753600770124,0.44,0.405,0.485,0.51,0.51,2.0
242.0,2.2,110.0,0.582010582010582,189.0,1.6153846153846154,117.0,0.6923076923076923,177.0,1.7184466019417475,103.0,0.6204819277108434,166.0,1.5809523809523809,105.0,0.7142857142857143,202.0,-0.088860822459503,0.4268739431032516,79.0,123.0,0.5835379986378496,0.6519023533723785,0.6735191514423435,-0.0666896087534789,0.5735651933971607,0.565,0.6,0.605,0.715,0.63,2.0
147.0,1.0425531914893618,141.0,1.0217391304347827,138.0,0.9857142857142858,140.0,0.9722222222222222,197.0,1.4172661870503598,139.0,0.9858156028368794,141.0,0.9724137931034482,145.0,0.9797297297297296,197.0,-0.2674326846535849,0.3799712320378184,60.0,137.0,0.6375036711469394,-0.3084212494330151,1.8081432745892168,-0.6187507243314447,-0.5103331567239785,0.28,0.24,0.305,0.355,0.53,2.0
115.0,1.4556962025316456,79.0,0.512987012987013,154.0,1.2833333333333334,120.0,1.0256410256410255,160.0,1.3675213675213675,117.0,1.017391304347826,115.0,1.4197530864197532,81.0,0.5364238410596026,165.0,-0.2949291273089933,0.5896114011628186,53.0,112.0,0.4773422192375092,0.3284187071671401,0.6402343836593841,-0.2157868587267719,0.4339355688719938,0.595,0.57,0.64,0.785,0.68,2.0
115.0,0.7371794871794872,156.0,1.5,104.0,1.223529411764706,85.0,0.3990610328638497,157.0,1.4952380952380953,105.0,0.6325301204819277,166.0,1.443478260869565,115.0,0.6216216216216216,173.0,-0.1491368304531543,0.5524739434439688,64.0,109.0,0.6592315277197325,0.2335517894122472,0.8045172351898635,-0.1436807905874178,0.6551586669523903,0.565,0.52,0.61,0.78,0.635,2.0
156.0,1.5757575757575757,99.0,0.6305732484076433,157.0,1.2764227642276422,123.0,1.051282051282051,166.0,1.2296296296296296,135.0,1.0887096774193548,124.0,0.984126984126984,126.0,1.0413223140495869,193.0,-0.1474455177575437,0.431697279157327,77.0,116.0,-0.0284467589267999,-0.0343346518169313,1.2122283077980758,0.4317434529135473,0.5013165897750191,0.325,0.34,0.4,0.46,0.465,2.0
152.0,1.062937062937063,143.0,1.0916030534351144,131.0,0.9776119402985076,134.0,1.0,159.0,1.1777777777777778,135.0,1.0465116279069768,129.0,1.0403225806451613,124.0,0.9117647058823528,218.0,-0.0323143829010187,0.1935632327832784,107.0,111.0,0.1897248985471926,0.0916897467978459,0.3597576357349746,0.3353721461137603,0.3353721461137603,0.62,0.595,0.675,0.69,0.69,2.0
180.0,1.2,150.0,0.7853403141361257,191.0,0.8127659574468085,235.0,1.087962962962963,310.0,1.55,200.0,1.0810810810810811,185.0,1.0451977401129944,177.0,1.023121387283237,290.0,-0.1146581274283476,0.3282460367776357,73.0,217.0,0.4144646612577671,0.4142886383902416,0.4421494477357243,-0.1984068202747422,0.3591957548819789,0.47,0.485,0.495,0.62,0.515,2.0
277.0,1.9785714285714289,140.0,1.5217391304347827,92.0,0.5644171779141104,163.0,1.2074074074074077,163.0,1.7157894736842105,95.0,0.5523255813953488,172.0,0.7610619469026548,226.0,1.6142857142857143,178.0,-0.3123110426513752,0.4139997313623627,64.0,114.0,-0.2039976215084586,-0.3331553494132565,1.193235874842264,-0.0340702629762385,0.0690863470628386,0.19,0.27,0.355,0.425,0.43,2.0
167.0,1.1283783783783785,148.0,1.072463768115942,138.0,1.1794871794871795,117.0,0.785234899328859,173.0,1.5585585585585586,111.0,0.5260663507109005,211.0,2.0288461538461537,104.0,0.5977011494252874,213.0,-0.1439360466708759,0.1963879996041187,92.0,121.0,-0.1045939708065006,-0.263979486868128,0.3328753437748263,-0.9657327554554478,0.1964824120603015,0.215,0.335,0.395,0.44,0.635,2.0
156.0,1.278688524590164,122.0,1.0427350427350428,117.0,1.0086206896551724,116.0,1.008695652173913,148.0,1.2333333333333334,120.0,0.9917355371900828,121.0,1.375,88.0,0.6068965517241379,161.0,-0.2332508316020528,0.4186824794962036,58.0,103.0,1.1718492901646382,-0.073205807874647,1.5746691360319234,-1.061441528251159,-0.1904837295187471,0.345,0.29,0.365,0.405,0.645,2.0
117.0,1.0833333333333333,108.0,0.864,125.0,1.0416666666666667,120.0,1.5789473684210529,150.0,1.4705882352941178,102.0,0.7906976744186046,129.0,1.4175824175824177,91.0,0.6319444444444444,160.0,-0.369413374381461,0.6565779579710493,55.0,105.0,0.4605993758319832,-2.5023175652811496,0.6985953490765896,-0.3032495501145102,0.3204622092489303,0.55,0.355,0.605,0.74,0.66,2.0
164.0,1.4385964912280702,114.0,0.6514285714285715,175.0,1.1666666666666667,150.0,0.7978723404255319,163.0,0.9209039548022598,177.0,1.5128205128205128,117.0,0.7905405405405406,148.0,0.8809523809523809,199.0,-0.7449037813774254,0.6932816404850648,85.0,114.0,0.9696461674136734,1.0876958261794982,1.4544462888671168,-1.8152804616556804,-0.7631129831611949,0.375,0.42,0.43,0.665,0.47,2.0
141.0,1.0444444444444445,135.0,1.0150375939849623,133.0,2.046153846153846,65.0,0.4577464788732394,187.0,1.0809248554913296,173.0,1.2097902097902098,143.0,0.9727891156462584,147.0,1.013793103448276,179.0,-0.1714578500786817,0.2037375247738563,49.0,130.0,0.1869767567120394,-0.9590930838808618,0.2531896949825284,-0.1946111036532866,0.2135850368902397,0.47,0.275,0.505,0.625,0.52,2.0
182.0,0.9479166666666666,192.0,1.0726256983240223,179.0,1.0718562874251496,167.0,1.0245398773006136,217.0,1.2994011976047903,167.0,1.0060240963855422,166.0,0.9485714285714286,175.0,0.9943181818181818,249.0,-0.2399690690009333,0.5505142614637745,98.0,151.0,0.6376851876682584,-2.003873170986504,0.9542628021542944,-0.2195422121977035,-0.2195422121977035,0.57,0.395,0.61,0.715,0.715,2.0
131.0,0.9357142857142856,140.0,0.6965174129353234,201.0,1.248447204968944,161.0,1.75,173.0,1.4786324786324787,117.0,0.8731343283582089,134.0,1.0387596899224807,129.0,0.9485294117647058,183.0,-0.2060495368396508,0.4084875213790939,62.0,121.0,-0.1885081696295098,-0.2097164444588044,1.2485394707137685,0.1511177530304996,0.3864785706927304,0.2,0.245,0.34,0.395,0.41,2.0
190.0,1.743119266055046,109.0,0.6123595505617978,178.0,1.679245283018868,106.0,0.6272189349112426,207.0,1.8818181818181818,110.0,1.1458333333333333,96.0,0.4507042253521127,213.0,2.173469387755102,225.0,-0.0451943521642721,0.4392759730686675,81.0,144.0,0.5928884407801164,0.634553946155701,0.6346801954949605,0.6049743778579213,0.3261096023050312,0.555,0.585,0.595,0.615,0.66,2.0
155.0,1.6145833333333333,96.0,0.5783132530120482,166.0,1.4690265486725664,113.0,0.6243093922651933,168.0,1.2444444444444445,135.0,1.115702479338843,121.0,0.8231292517006803,147.0,1.0352112676056338,189.0,-0.0176950425264462,0.5355318920671506,72.0,117.0,0.6638373081154616,0.3916098465326224,0.8065384972804855,0.0185709047631497,0.7600050127267007,0.565,0.51,0.62,0.795,0.635,2.0
110.0,1.2941176470588236,85.0,0.3386454183266932,251.0,2.163793103448276,116.0,0.5888324873096447,160.0,1.3793103448275863,116.0,0.6823529411764706,170.0,1.4782608695652173,115.0,1.0648148148148149,190.0,0.0150071076663595,0.4542359470139667,78.0,112.0,1.2340360850920176,-0.0128239702844027,1.935005220141182,-0.422716212733521,-0.3244478723387357,0.385,0.3,0.415,0.495,0.46,2.0
220.0,2.095238095238096,105.0,0.4338842975206611,242.0,1.847328244274809,131.0,0.4888059701492537,244.0,1.8914728682170543,129.0,0.5863636363636363,220.0,1.3095238095238095,168.0,0.9824561403508772,253.0,-0.1511701606570717,0.532517285412231,83.0,170.0,1.3882457700436563,-0.2894502895010204,2.3242373553513693,-0.6545037348379661,-0.5494307006675088,0.305,0.27,0.325,0.375,0.57,2.0
112.0,1.009009009009009,111.0,0.9736842105263158,114.0,1.008849557522124,113.0,0.982608695652174,152.0,1.9,80.0,0.5405405405405406,148.0,1.2982456140350878,114.0,1.008849557522124,159.0,-0.4862641332331758,0.6279204010892543,53.0,106.0,0.5079849817614209,0.4760216287566912,0.5649240537532131,-0.3723495165096265,0.2548482858366488,0.64,0.665,0.685,0.81,0.72,2.0
157.0,1.3418803418803418,117.0,1.0086206896551724,116.0,0.9666666666666668,120.0,1.0344827586206895,165.0,1.3636363636363635,121.0,1.2346938775510203,98.0,0.3967611336032389,247.0,2.9759036144578315,175.0,-0.3059010543223188,0.5787797221759502,60.0,115.0,0.5073609316581081,0.0364298082096505,0.6511785500495009,-0.2571421802417142,-0.2129397125473341,0.545,0.46,0.585,0.725,0.7,2.0
139.0,1.0775193798449612,129.0,0.9485294117647058,136.0,1.0149253731343284,134.0,0.8271604938271605,201.0,1.5,134.0,0.7015706806282722,191.0,1.2733333333333334,150.0,1.0638297872340423,211.0,-0.1032845223508531,0.5080584079391756,71.0,140.0,0.6421273417520806,0.5955357951083029,0.7124419080962079,0.5476840002389657,0.5476840002389657,0.535,0.565,0.58,0.595,0.595,2.0
88.0,0.6068965517241379,145.0,1.2393162393162394,117.0,1.0086206896551724,116.0,1.318181818181818,159.0,1.3140495867768596,121.0,1.0521739130434782,115.0,1.4743589743589745,78.0,0.5165562913907285,165.0,-0.2765095816309175,0.7217204295700429,54.0,111.0,0.6485365066621662,0.3220611043066836,0.8327068593401351,-0.2166046261834026,0.4025438045452044,0.55,0.455,0.595,0.74,0.655,2.0
114.0,0.5277777777777778,216.0,1.815126050420168,119.0,0.7777777777777778,153.0,1.2338709677419355,158.0,1.5192307692307692,104.0,0.611764705882353,170.0,1.452991452991453,117.0,0.639344262295082,187.0,-0.1250192277944364,0.4359426505088477,77.0,110.0,0.3664897409220491,-1.803333830704545,0.5546557166703272,0.4239778843317893,0.4239778843317893,0.585,0.415,0.645,0.675,0.675,2.0
103.0,0.8879310344827587,116.0,0.8787878787878788,132.0,1.1282051282051282,117.0,0.9915254237288136,78.0,0.4642857142857143,168.0,1.411764705882353,119.0,1.0084745762711864,118.0,1.4216867469879515,135.0,-0.2810930085160632,0.4769946340735025,81.0,54.0,0.4240434739317692,-0.0315949317856977,1.4001339759827292,-1.197912127869017,-0.441003092229564,0.55,0.52,0.61,0.66,0.74,2.0
107.0,0.8106060606060606,132.0,1.211009174311927,109.0,0.8515625,128.0,1.1327433628318584,169.0,1.9425287356321839,87.0,0.5117647058823529,170.0,1.9540229885057472,87.0,0.5028901734104047,172.0,-0.0896405543864734,0.218814679862504,54.0,118.0,0.2387679422031383,0.2021201896898998,0.2879257501928543,-0.156103457881026,0.0390047476875954,0.09,0.08,0.11,0.26,0.18,2.0
165.0,1.5566037735849056,106.0,0.6385542168674698,166.0,1.537037037037037,108.0,0.6506024096385542,143.0,1.361904761904762,105.0,0.5737704918032787,183.0,1.4878048780487805,123.0,0.6988636363636364,173.0,-0.2206464883983955,0.4733448998135405,73.0,100.0,0.4691335217590669,0.4345807439685612,0.5438416631842624,0.4744439867172834,0.4744439867172834,0.62,0.63,0.655,0.675,0.675,2.0
123.0,1.051282051282051,117.0,1.4268292682926829,82.0,0.5359477124183006,153.0,1.3660714285714286,153.0,1.2338709677419355,124.0,1.0598290598290598,117.0,1.4444444444444444,81.0,0.5328947368421053,163.0,-0.2432419262088762,0.6104740867527148,56.0,107.0,0.471580475004584,0.2434039713759345,0.7090462876929158,-0.1727294402674517,0.6345310235973313,0.555,0.495,0.61,0.76,0.63,2.0
115.0,1.0267857142857142,112.0,0.9655172413793104,116.0,0.9914529914529916,117.0,1.0353982300884956,151.0,1.3017241379310345,116.0,0.9914529914529916,117.0,1.481012658227848,79.0,0.5064102564102564,161.0,-0.135706000992392,0.5959379044964669,56.0,105.0,0.6757739545946819,-2.008523316074289,0.8840861076430063,-0.1183887227202725,0.3160832277394622,0.57,0.365,0.615,0.765,0.69,2.0
108.0,0.972972972972973,111.0,0.956896551724138,116.0,1.0740740740740742,108.0,0.4778761061946903,115.0,1.0,115.0,1.0176991150442478,113.0,1.0,113.0,1.036697247706422,161.0,-0.4756211782819304,0.989589799147378,81.0,80.0,1.023117593311936,-0.7230827698008299,2.517476637321113,-1.21638986030265,-0.5190073134014499,0.445,0.41,0.505,0.555,0.855,2.0
217.0,1.9727272727272729,110.0,0.4230769230769231,260.0,1.7333333333333334,150.0,0.5882352941176471,268.0,2.2521008403361344,119.0,0.497907949790795,239.0,1.9916666666666667,120.0,0.5504587155963303,279.0,-0.2229242530405042,0.4706498143453161,92.0,187.0,0.8084543080061305,-0.5098453508684819,1.9665288083787344,-0.7319069233699782,-0.5380973052047496,0.305,0.27,0.33,0.39,0.58,2.0
173.0,1.153333333333333,150.0,1.3636363636363635,110.0,0.6626506024096386,166.0,1.2296296296296296,154.0,1.1578947368421053,133.0,1.0,133.0,1.3571428571428572,98.0,0.5764705882352941,174.0,-0.1806377812135751,0.4992415306086117,67.0,107.0,0.9049217381058348,-0.1458652162924967,1.354749605102605,1.3484097551041017,0.4145619316315563,0.36,0.285,0.38,0.39,0.46,2.0
